Input,Case4_HGNoise,Case4_HPF(1),Case4_LPF(2),Case4_Kal(3),Case4_HPF_Kal(13),Case4_LPF_Kal(23),Case4_EKF(4),Control
0.336776773,0.02288083,1.096156356,-0.34233956,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.338346419,0.057811352,1.194499697,-0.341526673,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.339818498,-0.000207316,0.711642107,-0.34091104,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.341192584,-0.089636596,0.090407648,-0.341686436,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.342468282,-0.199001112,-0.610674307,-0.343629065,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.343645223,-0.143163047,-0.2009271,-0.346636966,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.344723069,-0.046068268,0.414812905,-0.348199571,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.345701508,0.013351921,0.733480539,-0.348361596,-0.165522585,0.635100982,-0.230591328,-0.381630652,23234
0.346580259,0.04565842,0.874245181,-0.348280663,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.347359067,-0.043061692,0.239353648,-0.348236298,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.348037709,-0.152813184,-0.472720096,-0.349559054,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.348615988,-0.121729875,-0.228523136,-0.352011161,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349093738,-0.019428983,0.426698435,-0.353286564,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349470821,0.060153089,0.869094548,-0.352854301,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349747128,0.066735014,0.820215469,-0.351751363,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.34992258,-0.013800756,0.239665323,-0.351244668,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349997127,-0.122674835,-0.462131953,-0.352189182,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349970745,-0.118412866,-0.383674027,-0.354363494,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349843444,-0.032874306,0.183926904,-0.355716506,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.34961526,0.060940925,0.739728775,-0.355424254,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.349286259,0.148552605,1.220099911,-0.354080092,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.348856535,0.083028117,0.689971759,-0.352031991,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.348326212,-0.074711714,-0.37198026,-0.351396631,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.347695444,-0.09719879,-0.467318642,-0.352980425,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.346964412,-0.008242754,0.13810061,-0.35415679,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.346133328,0.092743989,0.744089965,-0.353425326,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.34520243,0.165187437,1.117528961,-0.351337558,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.344171987,0.12030484,0.723705445,-0.348809007,-0.059932083,0.754673082,-0.289435995,-0.327955051,23234
0.343042297,0.012059324,-0.021212385,-0.347535251,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.341813685,-0.034975651,-0.303674392,-0.347843826,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.340486505,0.003175126,-0.03561076,-0.348184382,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.33906114,0.103697071,0.586664066,-0.347302847,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.337538002,0.210809634,1.194086333,-0.34486177,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.335917528,0.190550414,0.943223031,-0.341338745,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.334200188,0.009066342,-0.301476698,-0.338805763,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.332386475,-0.058366132,-0.681870738,-0.339311364,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.330476913,-0.002364698,-0.250553839,-0.340279002,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.328472053,0.090085544,0.345370779,-0.339596442,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.326372473,0.213566241,1.078714867,-0.337268578,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.324178777,0.219941383,1.003060646,-0.333468834,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.321891599,0.16577097,0.572261977,-0.330308819,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.319511599,0.08370585,0.011980771,-0.328257726,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.317039462,0.021185506,-0.386137996,-0.327055293,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.314475902,0.098588352,0.132327142,-0.32613453,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.311821657,0.25424558,1.093590902,-0.323607217,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.309077493,0.287131254,1.179594246,-0.318902119,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.306244202,0.182289579,0.395447644,-0.31442901,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.3033226,0.092507814,-0.195774918,-0.312126612,-0.023936379,0.366730348,-0.318485623,-0.292169783,23234
0.300313531,0.103846489,-0.085798628,-0.31098552,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.29721786,0.160409104,0.275081976,-0.308869623,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.294036483,0.172964089,0.2947705,-0.30530763,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.290770315,0.230107535,0.611570514,-0.301787122,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.287420298,0.232801848,0.573656621,-0.298066213,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.283987399,0.142815732,-0.038421765,-0.294873266,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.280472608,0.148015788,0.022688962,-0.293055703,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.276876938,0.179585778,0.219572273,-0.290420755,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.273201426,0.255754524,0.660104724,-0.286609422,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.269447131,0.332949694,1.064067385,-0.281546431,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.265615137,0.212838352,0.175329648,-0.275860801,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.261706549,0.13015431,-0.352897608,-0.272906107,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.257722493,0.111897406,-0.40699514,-0.271425633,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.253664119,0.116289936,-0.333333105,-0.269635921,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.249532597,0.187294382,0.135116541,-0.267027704,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.245329117,0.278713409,0.681053664,-0.263033856,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.241054893,0.299972239,0.738483044,-0.258039336,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.236711157,0.231489365,0.239115149,-0.253459892,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.232299162,0.192974567,-0.003816779,-0.25033083,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.227820179,0.170142972,-0.138611044,-0.247395871,0.039955055,0.14046586,-0.314735572,-0.224863598,23234
0.2232755,0.268280087,0.493137174,-0.244060409,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.218666436,0.366934192,1.04866192,-0.238674584,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.213994316,0.331444623,0.692875059,-0.231984847,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.209260488,0.282901857,0.319697537,-0.226679698,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.204466315,0.299578882,0.426263153,-0.222680805,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.199613182,0.251615246,0.092730728,-0.21814113,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.194702486,0.276679045,0.235997604,-0.213646282,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.189735645,0.374972213,0.816913004,-0.208160519,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.184714091,0.392172714,0.81946046,-0.201167082,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.179639271,0.36768874,0.580671901,-0.194616409,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.174512649,0.303650375,0.135067578,-0.189119604,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.169335704,0.23461604,-0.299404778,-0.184663822,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.164109928,0.205115028,-0.460695029,-0.180690609,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.158836828,0.295446379,0.143442496,-0.176518503,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.153517925,0.380903685,0.652037463,-0.170751239,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.148154753,0.382646228,0.591207299,-0.164163564,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.142748858,0.328904623,0.206367993,-0.158289798,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.137301798,0.244504166,-0.331051561,-0.153504609,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.131815146,0.224909525,-0.415673385,-0.149597874,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.126290482,0.300276419,0.093200885,-0.145250692,0.154117571,0.316801517,-0.27939799,-0.101392975,23234
0.120729401,0.36272315,0.455475117,-0.139344728,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.115133505,0.390734042,0.576245012,-0.132847445,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.109504408,0.408477969,0.649395447,-0.126664242,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.103843735,0.315602655,0.013479243,-0.120569115,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.098153116,0.215461037,-0.619631148,-0.115675565,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.092434193,0.270014897,-0.216976455,-0.111689636,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.086688615,0.449430369,0.935139334,-0.106302909,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.080918039,0.50162034,1.156454471,-0.098152273,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.075124129,0.413603669,0.477092508,-0.089888525,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.069308555,0.319780747,-0.148676538,-0.083675895,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.063472996,0.244341561,-0.598151728,-0.078890129,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.057619133,0.273852159,-0.350951107,-0.0746445,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.051748654,0.359620171,0.210688874,-0.069265745,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.045863253,0.431933812,0.630182775,-0.062487407,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.039964627,0.387562358,0.278191779,-0.05517611,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.034054476,0.300354114,-0.288196338,-0.049310038,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.028134505,0.296675969,-0.253314661,-0.044981016,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.022206421,0.298867205,-0.20878087,-0.040088196,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.016271933,0.303868838,-0.179804461,-0.034418986,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.010332753,0.390606587,0.369231524,-0.028493029,0.258420361,0.386138317,-0.209371359,0.04626807,23234
0.004390593,0.437023935,0.623242474,-0.021655751,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.001552833,0.363424366,0.104191767,-0.0148,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.007495811,0.21457675,-0.838837218,-0.009480331,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.013436627,0.189307189,-0.903851703,-0.006201647,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.019373569,0.284098573,-0.215246745,-0.002564654,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.025304924,0.378370113,0.385134936,0.00305383,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.031228982,0.465672821,0.894368072,0.009889668,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.037144034,0.411550007,0.466497307,0.017414006,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.294035713,0.304919278,-0.239505391,0.023548705,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.290769525,0.254193075,-0.522404293,0.028153998,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.287419489,0.267951815,-0.389122374,0.032670768,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.28398657,0.362224749,0.230427163,0.037977576,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.280471759,0.442608413,0.703779085,0.044710353,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.27687607,0.412237019,0.440571881,0.052062645,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.273200539,0.318050165,-0.184532511,0.058269742,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.269446226,0.245857507,-0.605912846,0.062940311,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.265614214,0.262365033,-0.437053553,0.067081663,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.261705607,0.349065152,0.142278706,0.072192521,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.257721533,0.392609576,0.381035727,0.078823223,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.253663142,0.388330714,0.310699629,0.085557757,0.347722148,0.504690396,-0.115513555,0.208154295,23234
-0.249531602,0.329136002,-0.079186504,0.091481383,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.245328106,0.241135774,-0.609667037,0.096237876,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.241053865,0.253045544,-0.460934925,0.100065004,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.236710112,0.325160847,0.032474391,0.104861923,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.2322981,0.459544091,0.868664271,0.111149651,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.227819102,0.481579639,0.910751824,0.119232783,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.223274407,0.355175871,0.017670998,0.126901825,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.218665328,0.258245829,-0.578963843,0.132059806,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.213993194,0.326745352,-0.058024012,0.135960016,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.20925935,0.378385719,0.269677587,0.141802717,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.204465164,0.328082106,-0.115040737,0.148985923,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.199612016,0.374518269,0.17743566,0.155039166,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.194701307,0.39653889,0.312569678,0.161105392,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.189734453,0.298229154,-0.323985457,0.16698939,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.184712886,0.222854348,-0.754199472,0.171384459,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.179638054,0.249722246,-0.507433716,0.175245485,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.17451142,0.324545821,0.000338905,0.180186769,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.169334463,0.391487225,0.408091082,0.186328964,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.164108675,0.432932751,0.63680512,0.192906812,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.158835564,0.340866143,0.004251646,0.199496057,0.338429075,0.212751946,-0.012016086,0.31358978,23234
-0.15351665,0.152861783,-1.184006078,0.204480247,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.148153468,0.152596517,-1.060123208,0.206922765,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.142747562,0.305744042,0.016391735,0.210095467,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.137300493,0.387626074,0.51558871,0.216014244,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.131813832,0.364680877,0.307130279,0.222752671,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.126289159,0.285947854,-0.211317286,0.228334964,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.120728069,0.227661994,-0.534131141,0.232319774,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.115132165,0.200030044,-0.644562176,0.235798904,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.109503061,0.192978399,-0.641465444,0.239595631,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.10384238,0.28301289,-0.023964027,0.243641308,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.098151754,0.333305841,0.28872402,0.248820809,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.092432824,0.2739022,-0.110086373,0.254062911,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.08668724,0.161873982,-0.791189885,0.25783765,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.080916658,0.108790243,-1.032541867,0.260005127,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.075122743,0.153828098,-0.644054647,0.262047436,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.069307165,0.244546815,-0.020571531,0.265398596,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.063471601,0.310479113,0.386216327,0.270102391,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.057617733,0.274831233,0.122837331,0.275177109,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.051747251,0.173913793,-0.512194388,0.279026268,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.045861847,0.099292011,-0.91518098,0.281239439,0.245645429,-0.485627066,0.09623208,0.341923437,23234
-0.039963217,0.123665607,-0.663344647,0.282889291,0.184655518,-0.574485856,0.189560686,0.356452722,23234
-0.034053064,0.207518242,-0.078634572,0.285635111,0.184655518,-0.574485856,0.189560686,0.356452722,23234
-0.028133091,0.312619725,0.582897029,0.28983912,0.184655518,-0.574485856,0.189560686,0.356452722,23234
-0.022205005,0.30323513,0.460700195,0.295179031,0.184655518,-0.574485856,0.189560686,0.356452722,23234
