Input,Case2LGNoise,Case2HPF(1),Case2LPF(2),Case2Kal(3),Case2HPFKal(13),Case2LPFKal(23),Case2EKF(4),Control
0.349470821,-0.027550991,-0.415783613,9.348063526,0.132245271,-0.436639801,9.274905554,0.342203812,13
0.349747128,-0.030620237,-0.39244851,9.347816222,0.132245271,-0.436639801,9.274905554,0.342203812,13
0.34992258,-0.02096726,-0.289058338,9.347517812,0.132245271,-0.436639801,9.274905554,0.342203812,13
0.349997127,-0.023858808,-0.277491348,9.347169797,0.132245271,-0.436639801,9.274905554,0.342203812,13
0.349970745,-0.013696809,-0.182528255,9.346773693,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.349843444,-0.016407546,-0.1806608,9.346331025,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.34961526,-0.03903998,-0.308125958,9.345843335,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.349286259,-0.041567005,-0.292383321,9.345312173,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.348856535,-0.004723113,-0.023106424,9.344739103,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.348326212,-0.007063735,-0.035142493,9.344125701,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.347695444,0.001682012,0.025862163,9.34347355,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.346964412,-0.000469732,0.010017605,9.342784247,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.346133328,-0.085247857,-0.539752458,9.342059397,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.34520243,-0.087208467,-0.497022275,9.341300614,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.344171987,-0.059925109,-0.269130514,9.340509521,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.343042297,-0.06169255,-0.25267637,9.339687752,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.341813685,-0.016999628,0.063185045,9.338836944,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.340486505,-0.018572088,0.047113463,9.337958745,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.33906114,-0.098401353,-0.474542297,9.33705481,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.337538002,-0.099777248,-0.434835835,9.336126798,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.335917528,-0.106703304,-0.435162533,9.335176376,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.334200188,-0.107881274,-0.398235889,9.334205215,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.332386475,-0.075450896,-0.147274211,9.333214994,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.330476913,-0.076429812,-0.13833969,9.332207392,0.059274231,-0.309584028,9.310839624,0.308348793,13
0.328472053,-0.084809445,-0.178309337,9.331184097,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.326372473,-0.085588406,-0.164996305,9.330146796,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.324178777,-0.050067637,0.082190701,9.329097181,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.321891599,-0.050645977,0.07030066,9.328036949,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.319511599,-0.05072602,0.062813079,9.326967794,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.317039462,-0.051103301,0.054125292,9.325891416,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.314475902,-0.099482773,-0.264816706,9.324809515,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.311821657,-0.099658793,-0.239018831,9.323723789,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.309077493,-0.111372046,-0.290645475,9.32263594,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.306244202,-0.111346834,-0.260989611,9.321547667,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.3033226,-0.06473276,0.067565464,9.32046067,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.300313531,-0.064506579,0.062104434,9.319376645,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.29721786,-0.064068977,0.058534228,9.318297289,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.294036483,-0.06364232,0.05522187,9.317224295,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.290770315,-0.064770265,0.042136802,9.316159353,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.287420298,-0.064143859,0.041716184,9.315104152,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.283987399,-0.093915745,-0.155706411,9.314060375,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.280472608,-0.093090547,-0.13482763,9.3130297,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.276876938,-0.028408778,0.297753622,9.312013802,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.273201426,-0.027385975,0.273828693,9.311014351,-0.012767607,-0.243946683,9.32101186,0.270949647,13
0.269447131,-0.069996535,-0.030489018,9.310033009,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.265615137,-0.068777545,-0.019897315,9.309071435,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.261706549,-0.079704485,-0.089130915,9.308131279,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.257722493,-0.078290949,-0.071392411,9.307214183,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.253664119,-0.084093429,-0.102253412,9.306321784,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.249532597,-0.082487215,-0.081999011,9.30545571,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.245329117,-0.040828717,0.195746763,9.304617578,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.241054893,-0.039031917,0.186930734,9.303809,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.236711157,-0.030310988,0.223853011,9.303031576,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.232299162,-0.028325912,0.21334182,9.302286895,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.227820179,-0.047943725,0.063857774,9.301576539,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.2232755,-0.045772902,0.070724858,9.300902075,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.218666436,0.032209639,0.568200016,9.300265062,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.213994316,0.034563464,0.525009953,9.299667046,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.209260488,-0.085615208,-0.307960496,9.299109559,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.204466315,-0.083081336,-0.261129167,9.298594124,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.199613182,-0.041350263,0.034956888,9.298122247,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.194702486,-0.038639508,0.048075224,9.297695423,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.189735645,0.013336715,0.379122547,9.297315132,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.184714091,0.016220984,0.358380503,9.29698284,-0.041382071,-0.13721785,9.315522435,0.238517168,13
0.179639271,-0.041349562,-0.052092892,9.296699997,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.174512649,-0.038295348,-0.028029738,9.296468039,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.169335704,0.00372892,0.246128326,9.296288387,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.164109928,0.006949313,0.240948555,9.296162443,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.158836828,-0.032298365,-0.038968501,9.296091595,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.153517925,-0.028915752,-0.014219024,9.296077213,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.148154753,0.033558261,0.390963482,9.29612065,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.142748858,0.037098948,0.373053888,9.296223242,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.137301798,-0.003347262,0.071856741,9.296386305,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.131815146,0.000347172,0.087275701,9.296611139,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.126290482,0.0000882,0.075482661,9.296899023,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.120729401,0.003931872,0.091450788,9.297251218,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.115133505,-0.000476664,0.052291418,9.297668965,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.109504408,0.003511566,0.071501415,9.298153485,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.103843735,0.032641469,0.251681456,9.298705979,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.098153116,0.03676941,0.251515447,9.299327627,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.092434193,0.106354346,0.675570234,9.300019588,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.086688615,0.11061699,0.633214759,9.300783,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.080918039,0.015501615,-0.048933298,9.30161898,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.075124129,0.019893797,-0.016968395,9.302528621,-0.041365817,-0.094655371,9.306111216,0.211894867,13
0.069308555,0.08787955,0.42388148,9.303512995,0.023256867,0.164613054,9.304812105,0.200097919,13
0.063472996,0.092395955,0.40862737,9.304573152,0.023256867,0.164613054,9.304812105,0.200097919,13
0.057619133,0.020398401,-0.100985863,9.305710118,0.023256867,0.164613054,9.304812105,0.200097919,13
0.051748654,0.025033569,-0.06224538,9.306924897,0.023256867,0.164613054,9.304812105,0.200097919,13
0.045863253,0.060099517,0.169766254,9.308218468,0.023256867,0.164613054,9.304812105,0.200097919,13
0.039964627,0.064847853,0.18172557,9.309591787,0.023256867,0.164613054,9.304812105,0.200097919,13
0.034054476,0.058369475,0.119692595,9.311045786,0.023256867,0.164613054,9.304812105,0.200097919,13
0.028134505,0.063225251,0.1373937,9.312581372,0.023256867,0.164613054,9.304812105,0.200097919,13
0.022206421,0.117256717,0.471988776,9.314199429,0.023256867,0.164613054,9.304812105,0.200097919,13
0.016271933,0.12221408,0.454562248,9.315900814,0.023256867,0.164613054,9.304812105,0.200097919,13
0.010332753,0.07423181,0.095786108,9.317686361,0.023256867,0.164613054,9.304812105,0.200097919,13
0.004390593,0.079284791,0.117125051,9.319556877,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.001552833,0.094849198,0.204407692,9.321513145,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.007495811,0.099991715,0.215273607,9.323555921,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.013436627,0.140544329,0.454515365,9.325685934,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.019373569,0.145770199,0.440511889,9.32790389,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.025304924,0.201148344,0.752953175,9.330210466,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.031228982,0.206451284,0.709137041,9.332606313,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.037144034,0.096280112,-0.078632436,9.335092054,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.294035713,0.101653751,-0.037622917,9.337668288,0.023256867,0.164613054,9.304812105,0.200097919,13
-0.290769525,0.107102947,-0.000296566,9.340335585,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.287419489,0.112540832,0.033157939,9.343094486,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.28398657,0.165884128,0.373682339,9.345945508,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.280471759,0.171379731,0.369539144,9.348889137,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.27687607,0.201606068,0.526087371,9.351925834,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.273200539,0.207152794,0.506791785,9.35505603,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.269446226,0.219200844,0.53158163,9.35828013,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.265614214,0.224792039,0.512001605,9.361598508,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.261705607,0.221239898,0.435143955,9.365011513,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.257721533,0.226868854,0.425582565,9.368519462,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.253663142,0.20452259,0.235678518,9.372122647,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.249531602,0.210182557,0.246549772,9.37582133,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.245328106,0.262607451,0.559396841,9.379615744,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.241053865,0.268291642,0.537565087,9.383506094,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.236710112,0.254435969,0.391307723,9.387492554,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.2322981,0.260137568,0.386640861,9.391575274,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.227819102,0.24731705,0.262403611,9.39575437,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.223274407,0.253029221,0.270883034,9.400029932,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.218665328,0.259047587,0.280485397,9.40440202,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.213993194,0.26476348,0.287152528,9.408870666,0.065179907,0.082158244,9.322573845,0.19125178,13
-0.20925935,0.279699267,0.352897338,9.413435872,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.204465164,0.285412028,0.352196496,9.418097612,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.199612016,0.298684304,0.400561286,9.422855831,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.194701307,0.304387082,0.394961849,9.427710444,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.189734453,0.34384932,0.608728145,9.432661337,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.184712886,0.349535275,0.581899851,9.437708369,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.179638054,0.28907544,0.129106872,9.44285137,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.17451142,0.294737751,0.150806177,9.448090138,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.169334463,0.306353328,0.208891224,9.453424446,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.164108675,0.3119852,0.222306548,9.458854036,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.158835564,0.319311081,0.245345182,9.464378623,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.15351665,0.324905753,0.254832248,9.469997892,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.148153468,0.31789297,0.181654613,9.475711502,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.142747562,0.323443725,0.197335037,9.48151908,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.137300493,0.329951971,0.217637778,9.487420229,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.131813832,0.335452139,0.22935545,9.493414519,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.126289159,0.350726661,0.303240771,9.499501497,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.120728069,0.356169634,0.305919526,9.505680678,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.115132165,0.424042801,0.71294683,9.511951553,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.109503061,0.429422033,0.673655693,9.518313582,0.172439587,0.217527791,9.368004859,0.19966534,13
-0.10384238,0.435641513,0.643808952,9.524766201,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.098151754,0.440950534,0.611102371,9.531308815,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.092432824,0.363364392,0.044483859,9.537940804,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.08668724,0.368596809,0.072127216,9.544661522,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.080916658,0.409206714,0.326260292,9.551470295,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.075122743,0.414356223,0.32479856,9.558366422,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.069307165,0.338499206,-0.201503552,9.565349177,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.063471601,0.343559598,-0.149954454,9.572417807,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.057617733,0.47142478,0.692276761,9.579571533,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.051747251,0.476389949,0.65253747,9.586809551,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.045861847,0.435051608,0.316754576,9.59413103,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.039963217,0.439915557,0.314501882,9.601535117,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.034053064,0.431690567,0.227665981,9.609020931,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.028133091,0.436447415,0.233795776,9.616587567,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.022205005,0.47356505,0.449052342,9.624234097,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.016270516,0.478209038,0.432021498,9.631959566,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.010331335,0.454727612,0.234457693,9.639762998,0.30404055,0.430668371,9.44638553,0.222112555,13
-0.004389174,0.459253111,0.238476012,9.647643391,0.30404055,0.430668371,9.44638553,0.222112555,13
0.001554251,0.536874559,0.715841827,9.655599722,0.30404055,0.430668371,9.44638553,0.222112555,13
0.007497229,0.541276078,0.670245968,9.663630943,0.30404055,0.430668371,9.44638553,0.222112555,13
0.013438045,0.451671324,0.020043985,9.671735984,0.377855937,0.225356178,9.559060757,0.243949315,13
0.019374985,0.455943512,0.044264302,9.679913753,0.377855937,0.225356178,9.559060757,0.243949315,13
0.025306339,0.465196419,0.098328947,9.688163134,0.377855937,0.225356178,9.559060757,0.243949315,13
0.031230395,0.469334074,0.113777704,9.696482993,0.377855937,0.225356178,9.559060757,0.243949315,13
0.037145445,0.536999835,0.539407422,9.70487217,0.377855937,0.225356178,9.559060757,0.243949315,13
0.043049784,0.540997911,0.509236452,9.713329486,0.377855937,0.225356178,9.559060757,0.243949315,13
0.048941708,0.50629445,0.23132656,9.721853743,0.377855937,0.225356178,9.559060757,0.243949315,13
0.05481952,0.51014806,0.231532311,9.730443719,0.377855937,0.225356178,9.559060757,0.243949315,13
0.060681523,0.562708021,0.547407758,9.739098174,0.377855937,0.225356178,9.559060757,0.243949315,13
0.066526028,0.566412444,0.514619764,9.747815847,0.377855937,0.225356178,9.559060757,0.243949315,13
0.072351349,0.517836359,0.146354686,9.75659546,0.377855937,0.225356178,9.559060757,0.243949315,13
0.078155806,0.521387046,0.153321489,9.765435714,0.377855937,0.225356178,9.559060757,0.243949315,13
0.083937726,0.543465604,0.279686639,9.77433529,0.377855937,0.225356178,9.559060757,0.243949315,13
0.089695441,0.546858182,0.272150704,9.783292855,0.377855937,0.225356178,9.559060757,0.243949315,13
